Date,Open,High,Low,Close,Adj Close,Volume
2008-04-09,51.380001,51.610001,49.000000,49.459999,40.643639,1825900
2008-04-10,49.369999,50.840000,48.910000,50.509998,41.506470,1491700
2008-04-11,49.720001,49.720001,47.869999,48.200001,39.608231,2327100
2008-04-14,48.509998,48.549999,47.090000,47.459999,39.000134,2127300
2008-04-15,47.680000,47.860001,46.650002,47.610001,39.123405,2776300
2008-04-16,47.919998,49.980000,47.919998,49.209999,40.438202,3463100
2008-04-17,48.970001,50.130001,48.549999,49.340000,40.545036,1689900
2008-04-18,50.980000,56.160000,50.980000,55.230000,45.385128,6561900
2008-04-21,55.040001,55.139999,53.630001,54.400002,44.703075,3785400
2008-04-22,54.060001,54.799999,53.340000,54.000000,44.374378,2903400
2008-04-23,54.160000,55.090000,53.529999,54.330002,44.645569,2138000
2008-04-24,54.349998,55.150002,53.150002,54.540001,44.818134,1882400
2008-04-25,54.840000,56.290001,54.540001,56.060001,46.067181,2548100
2008-04-28,58.779999,59.459999,57.500000,58.020000,47.677799,4040000
2008-04-29,58.410000,58.709999,57.189999,57.490002,47.242275,3369000
2008-04-30,58.500000,64.169998,57.490002,62.650002,51.482502,8954800
2008-05-01,62.650002,66.000000,61.740002,65.699997,53.988823,5375400
2008-05-02,66.500000,67.260002,65.500000,67.129997,55.163918,4405100
2008-05-05,66.260002,67.959999,66.040001,67.820000,55.730927,3762300
2008-05-06,67.820000,70.300003,67.180000,69.430000,57.053947,5099100
2008-05-07,69.730003,70.500000,67.620003,68.059998,55.928139,4357800
2008-05-08,68.180000,68.879997,67.330002,68.120003,55.977448,2790800
2008-05-09,67.260002,67.519997,66.250000,66.980003,55.040661,3633300
2008-05-12,67.029999,68.260002,66.220001,68.010002,55.887058,3469500
2008-05-13,67.980003,71.120003,67.639999,70.699997,58.097557,3763600
2008-05-14,70.690002,73.410004,69.879997,71.980003,59.149406,3926700
2008-05-15,72.010002,73.480003,70.309998,73.269997,60.209446,2224900
2008-05-16,73.540001,73.980003,71.419998,73.150002,60.110855,3179500
2008-05-19,73.529999,73.529999,70.449997,70.730003,58.122234,3471200
2008-05-20,70.690002,70.849998,69.250000,69.800003,57.357998,3906500
2008-05-21,70.199997,72.000000,69.029999,69.279999,57.032818,3511500
2008-05-22,68.610001,70.260002,67.500000,69.349998,57.090439,1924300
2008-05-23,69.010002,69.339996,66.370003,67.860001,55.863838,2321600
2008-05-27,67.760002,67.769997,65.980003,67.550003,55.608650,2541300
2008-05-28,68.070000,71.110001,67.930000,70.900002,58.366440,2666400
2008-05-29,70.930000,70.930000,68.910004,69.849998,57.502048,1617400
2008-05-30,69.930000,71.099998,68.970001,70.419998,57.971272,2072300
2008-06-02,69.730003,71.320000,68.919998,70.760002,58.251194,2127200
2008-06-03,70.949997,71.589996,69.400002,70.570000,58.094776,3028700
2008-06-04,70.230003,71.470001,69.250000,70.290001,57.864258,1700300
2008-06-05,70.580002,70.989998,68.730003,69.980003,57.609062,1872000
2008-06-06,69.410004,69.510002,66.900002,67.080002,55.221745,3020500
2008-06-09,67.779999,68.150002,64.099998,65.589996,53.995121,3977400
2008-06-10,64.989998,66.709999,64.540001,65.500000,53.921047,2013000
2008-06-11,65.500000,65.500000,62.570000,63.130001,51.969997,2562900
2008-06-12,67.279999,72.889999,67.279999,69.379997,57.115143,7551400
2008-06-13,70.260002,74.230003,70.260002,72.389999,59.593044,5458700
2008-06-16,72.449997,75.089996,72.400002,73.870003,60.811420,3635500
2008-06-17,74.760002,74.900002,72.580002,73.050003,60.136372,2231700
2008-06-18,72.370003,72.959999,70.470001,71.870003,59.164963,2091500
2008-06-19,72.000000,73.000000,70.730003,72.370003,59.576588,1616100
2008-06-20,72.470001,72.480003,70.089996,70.660004,58.168865,2687000
2008-06-23,73.260002,74.970001,72.349998,73.580002,60.572685,4210600
2008-06-24,73.309998,73.550003,70.220001,70.849998,58.325283,2954600
2008-06-25,71.000000,73.370003,70.430000,72.570000,59.741211,2682200
2008-06-26,71.889999,71.889999,66.459999,66.699997,54.908894,5162200
2008-06-27,66.440002,66.440002,63.770000,64.339996,52.966091,4458600
2008-06-30,64.320000,66.559998,62.959999,65.519997,53.937504,3247400
2008-07-01,64.660004,66.120003,62.419998,65.089996,53.583519,4708500
2008-07-02,65.379997,67.080002,61.590000,61.770000,50.850422,4170100
2008-07-03,61.040001,62.549999,61.040001,61.720001,50.809261,2474700
2008-07-07,61.750000,64.680000,61.509998,64.050003,52.727375,5099100
2008-07-08,64.349998,65.940002,62.970001,65.730003,54.110382,5407200
2008-07-09,66.599998,66.980003,65.019997,65.129997,53.616432,3473700
2008-07-10,65.000000,67.080002,63.500000,66.099998,54.414955,2986900
2008-07-11,65.209999,67.949997,63.779999,65.949997,54.291477,3011500
2008-07-14,66.889999,67.680000,65.949997,67.320000,55.419289,2880400
2008-07-15,65.660004,65.699997,61.639999,63.470001,52.249889,5677300
2008-07-16,63.480000,67.650002,62.939999,65.019997,53.525887,4844700
2008-07-17,65.900002,68.099998,65.309998,67.320000,55.419289,2834800
2008-07-18,67.250000,68.470001,65.459999,66.320000,54.596085,1880400
2008-07-21,66.510002,69.440002,66.510002,69.309998,57.057507,2881200
2008-07-22,68.599998,70.459999,68.300003,70.050003,57.666687,3362500
2008-07-23,70.190002,72.489998,69.489998,69.739998,57.411491,3673100
2008-07-24,69.750000,69.750000,65.169998,65.370003,53.814018,3445400
2008-07-25,66.489998,66.559998,65.000000,66.029999,54.357349,2017700
2008-07-28,66.690002,67.500000,64.080002,64.410004,53.023724,2897400
2008-07-29,64.849998,66.430000,62.660000,66.019997,54.349106,3442000
2008-07-30,71.769997,75.980003,69.870003,70.500000,58.037155,7758500
2008-07-31,69.900002,69.900002,66.059998,66.339996,54.612549,4901600
2008-08-01,67.199997,68.309998,65.760002,67.639999,55.682724,3105200
2008-08-04,67.139999,67.330002,65.029999,66.169998,54.472588,2782300
2008-08-05,66.980003,68.360001,66.800003,67.660004,55.699196,2192400
2008-08-06,67.349998,70.610001,65.959999,70.239998,57.823090,2813400
2008-08-07,69.269997,69.839996,68.269997,68.550003,56.431866,2551800
2008-08-08,67.860001,70.980003,66.809998,69.769997,57.436176,2438700
2008-08-11,69.769997,74.000000,68.449997,73.220001,60.276321,2723700
2008-08-12,72.970001,73.449997,70.129997,70.510002,58.045368,2537200
2008-08-13,70.000000,71.529999,68.849998,70.849998,58.325283,2375900
2008-08-14,70.470001,71.919998,69.309998,70.989998,58.440525,1850400
2008-08-15,70.370003,71.110001,69.510002,70.000000,57.625542,1975500
2008-08-18,70.000000,71.000000,68.239998,68.790001,56.629440,1403700
2008-08-19,68.260002,68.739998,65.949997,66.620003,54.843052,2287000
2008-08-20,66.599998,67.599998,65.269997,67.510002,55.722073,2405200
2008-08-21,66.570000,66.690002,64.709999,65.449997,54.021782,1736900
2008-08-22,65.930000,66.870003,65.000000,66.489998,54.880199,1905200
2008-08-25,66.730003,67.650002,65.809998,65.949997,54.434494,1886100
2008-08-26,66.019997,66.550003,63.439999,64.580002,53.303696,3051500
2008-08-27,64.800003,65.139999,63.320000,64.730003,53.427502,2182900
2008-08-28,65.010002,67.870003,65.010002,67.370003,55.606544,1883700
2008-08-29,66.919998,67.000000,65.089996,65.160004,53.782417,1505100
2008-09-02,66.790001,67.739998,62.849998,63.610001,52.503067,2692000
2008-09-03,63.560001,64.230003,61.020000,61.720001,50.943085,3002600
2008-09-04,60.660000,60.660000,57.730000,58.099998,47.955170,3603000
2008-09-05,57.389999,59.680000,56.770000,59.459999,49.077698,3021200
2008-09-08,62.980000,63.400002,59.040001,60.230000,49.713242,3024500
2008-09-09,59.950001,60.709999,53.419998,53.490002,44.150120,3715700
2008-09-10,54.279999,57.189999,54.279999,56.639999,46.750099,4269100
2008-09-11,55.849998,58.049999,54.470001,58.049999,47.913887,2815500
2008-09-12,57.930000,59.220001,56.660000,58.450001,48.244045,2054500
2008-09-15,56.180000,58.450001,53.080002,54.240002,44.769157,4116200
2008-09-16,52.990002,58.099998,51.770000,57.360001,47.344379,4471500
2008-09-17,56.840000,56.840000,53.099998,53.430000,44.100601,3316000
2008-09-18,54.020000,55.730000,48.880001,54.410000,44.909473,4103100
2008-09-19,57.580002,60.400002,55.939999,58.680000,48.433891,4472600
2008-09-22,58.000000,60.820000,56.660000,57.750000,47.666283,3888800
2008-09-23,56.880001,59.660000,56.439999,57.639999,47.575481,2996600
2008-09-24,57.930000,58.730000,52.230000,53.090000,43.819958,3491500
2008-09-25,53.299999,53.480000,47.590000,48.650002,40.155235,6555700
2008-09-26,46.990002,47.650002,44.049999,46.029999,37.992695,9265400
2008-09-29,45.040001,45.040001,40.060001,41.689999,34.410500,10058100
2008-09-30,42.580002,44.169998,40.070000,43.720001,36.086048,7678800
2008-10-01,44.000000,45.630001,42.189999,42.770000,35.301933,5243700
2008-10-02,41.730000,41.750000,38.139999,38.139999,31.480389,5973500
2008-10-03,38.009998,40.049999,36.759998,37.090000,30.613716,6875700
2008-10-06,34.340000,36.560001,32.689999,36.080002,29.780069,5505600
2008-10-07,36.610001,38.820000,34.849998,34.939999,28.839134,5781600
2008-10-08,33.200001,38.240002,33.099998,35.349998,29.177540,6738700
2008-10-09,36.580002,37.439999,32.580002,32.650002,26.948994,4707200
2008-10-10,30.360001,34.090000,28.520000,31.990000,26.404238,7206800
2008-10-13,33.930000,39.049999,33.439999,39.049999,32.231483,4665000
2008-10-14,41.919998,43.400002,33.299999,35.000000,28.888651,5397700
2008-10-15,34.500000,34.799999,29.950001,30.070000,24.819483,4360500
2008-10-16,30.990000,32.820000,27.930000,32.700001,26.990259,5556800
2008-10-17,32.009998,33.990002,30.000000,32.209999,26.585812,4861000
2008-10-20,32.730000,34.880001,32.290001,34.500000,28.475960,3030500
2008-10-21,33.759998,33.970001,31.559999,32.610001,26.915968,5956700
2008-10-22,31.360001,32.830002,29.049999,30.450001,25.133131,5642200
2008-10-23,30.740000,31.240000,27.080000,28.750000,23.729965,5165900
2008-10-24,25.190001,27.820000,25.190001,26.950001,22.244267,4819900
2008-10-27,26.379999,29.059999,25.780001,26.750000,22.079185,3876000
2008-10-28,27.650000,30.730000,26.000000,30.459999,25.141378,4025100
2008-10-29,30.400000,33.500000,29.459999,31.139999,25.702648,4479400
2008-10-30,33.169998,33.610001,30.570000,31.680000,26.148357,3757800
2008-10-31,30.020000,30.530001,25.850000,26.150000,21.583960,11154100
2008-11-03,26.990000,27.580000,25.709999,26.430000,21.815062,5426700
2008-11-04,27.750000,29.400000,27.000000,28.870001,23.829014,4751500
2008-11-05,28.540001,29.510000,26.520000,26.809999,22.128714,3748800
2008-11-06,27.180000,27.180000,22.969999,23.070000,19.041750,6118600
2008-11-07,23.920000,24.920000,23.040001,24.590000,20.296339,3454600
2008-11-10,25.850000,26.500000,21.900000,22.440001,18.521759,5525000
2008-11-11,22.360001,22.610001,21.150000,21.820000,18.010019,4279900
2008-11-12,21.900000,22.820000,19.610001,19.809999,16.350977,4545200
2008-11-13,19.959999,22.900000,19.549999,22.590000,18.645563,7099600
2008-11-14,22.389999,23.049999,21.040001,21.590000,17.820173,5565900
2008-11-17,21.200001,21.940001,20.520000,20.600000,17.003036,4011800
2008-11-18,20.330000,21.240000,20.000000,21.049999,17.374464,5802800
2008-11-19,20.889999,21.059999,19.570000,19.650000,16.354877,6397900
2008-11-20,19.340000,20.440001,17.700001,17.780001,14.798464,6383100
2008-11-21,18.340000,20.580000,18.030001,20.580000,17.128933,5300900
2008-11-24,21.139999,23.139999,20.590000,22.490000,18.718643,5665300
2008-11-25,22.510000,24.100000,22.469999,23.620001,19.659151,4892900
2008-11-26,21.510000,25.200001,21.510000,24.559999,20.441523,4443500
2008-11-28,24.320000,25.900000,24.000000,25.580000,21.290474,1411800
2008-12-01,24.549999,25.000000,22.500000,22.510000,18.735289,4744000
2008-12-02,23.320000,23.650000,22.400000,23.440001,19.509336,3585000
2008-12-03,22.629999,24.830000,22.350000,24.570000,20.449844,4768600
2008-12-04,24.040001,24.360001,21.930000,22.510000,18.735289,3946500
2008-12-05,22.030001,23.299999,21.000000,23.190001,19.301254,3258500
2008-12-08,24.049999,25.870001,23.940001,25.190001,20.965874,4169600
2008-12-09,24.530001,27.920000,24.520000,26.870001,22.364157,5295100
2008-12-10,27.219999,27.490000,26.100000,26.830000,22.330860,3633500
2008-12-11,25.370001,26.730000,24.620001,24.920000,20.741156,5896000
2008-12-12,23.530001,25.250000,23.000000,24.870001,20.699541,3514500
2008-12-15,25.219999,25.690001,23.500000,24.030001,20.000399,2925000
2008-12-16,24.129999,25.580000,23.500000,25.389999,21.132338,4927900
2008-12-17,24.870001,26.360001,24.680000,26.049999,21.681662,3060300
2008-12-18,26.870001,26.870001,25.040001,25.360001,21.107370,4150700
2008-12-19,25.730000,26.940001,25.200001,26.510000,22.064528,4420700
2008-12-22,26.450001,26.610001,24.290001,24.850000,20.682892,2744600
2008-12-23,24.940001,25.690001,24.480000,24.840000,20.674568,2314400
2008-12-24,24.940001,25.080000,24.290001,24.990000,20.799410,627600
2008-12-26,25.070000,25.360001,24.540001,25.120001,20.907616,924700
2008-12-29,24.990000,25.000000,23.510000,24.270000,20.200155,1693300
2008-12-30,24.480000,25.549999,24.459999,25.530001,21.248863,2032900
2008-12-31,25.580000,27.080000,25.580000,26.730000,22.247637,2218400
2009-01-02,26.820000,29.370001,26.389999,29.240000,24.336731,2921000
2009-01-05,28.910000,30.180000,28.709999,30.020000,24.985929,4435500
2009-01-06,29.840000,31.770000,29.309999,31.610001,26.309309,5419900
2009-01-07,30.530001,30.590000,27.730000,27.940001,23.254730,5049800
2009-01-08,27.690001,29.830000,27.129999,29.580000,24.619711,5111200
2009-01-09,29.580000,29.790001,27.520000,28.330000,23.579330,3947500
2009-01-12,28.280001,28.480000,25.790001,26.180000,21.789864,3565300
2009-01-13,26.090000,26.930000,25.330000,26.420000,21.989618,3432300
2009-01-14,25.600000,25.820000,24.000000,24.520000,20.408232,4101100
2009-01-15,24.330000,26.190001,23.650000,26.100000,21.723282,3747600
2009-01-16,26.469999,26.809999,24.980000,26.320000,21.906387,3448900
2009-01-20,26.190001,26.190001,23.820000,24.049999,20.017046,3055500
2009-01-21,24.500000,26.250000,24.040001,26.139999,21.756571,3436900
2009-01-22,25.500000,25.950001,24.809999,25.350000,21.099047,3499100
2009-01-23,24.370001,26.530001,24.000000,25.559999,21.273832,2287600
2009-01-26,24.570000,26.440001,24.219999,24.670000,20.533079,3162500
2009-01-27,24.990000,25.870001,24.400000,24.690001,20.549726,3473800
2009-01-28,26.280001,26.860001,25.020000,26.530001,22.081171,4143100
2009-01-29,26.070000,26.260000,24.980000,25.160000,20.940907,3007600
2009-01-30,25.600000,25.730000,23.709999,23.980000,19.958784,3529900
2009-02-02,23.540001,24.580000,22.799999,24.299999,20.225124,5931200
2009-02-03,24.299999,25.709999,24.120001,24.490000,20.383265,6116500
2009-02-04,25.480000,26.100000,24.180000,25.520000,21.240538,3489800
2009-02-05,25.160000,27.139999,24.930000,26.480000,22.039562,3792300
2009-02-06,27.110001,28.900000,26.610001,28.250000,23.512745,3573500
2009-02-09,28.270000,28.590000,27.090000,27.450001,22.846895,3746400
2009-02-10,27.120001,27.990000,25.280001,25.549999,21.265509,4194300
2009-02-11,25.830000,26.480000,25.290001,25.889999,21.548494,2503200
2009-02-12,25.260000,25.719999,23.690001,24.920000,20.741156,4858200
2009-02-13,24.879999,25.440001,24.549999,24.620001,20.491463,3162500
2009-02-17,23.059999,23.490000,21.709999,22.170000,18.452305,4721800
2009-02-18,22.400000,22.920000,21.490000,22.230000,18.649454,4915700
2009-02-19,22.610001,23.049999,21.219999,21.340000,17.902803,3428500
2009-02-20,20.830000,21.709999,20.450001,21.340000,17.902803,4190200
2009-02-23,21.780001,21.950001,20.309999,20.400000,17.114208,4691300
2009-02-24,20.480000,22.209999,20.330000,21.950001,18.414547,3572800
2009-02-25,20.820000,21.830000,20.330000,20.510000,17.206488,5369000
2009-02-26,21.030001,21.129999,20.430000,20.629999,17.307163,5130800
2009-02-27,20.129999,21.350000,19.850000,20.799999,17.449781,5761400
2009-03-02,20.160000,20.500000,18.340000,18.450001,15.478291,4741200
2009-03-03,18.620001,21.389999,18.620001,19.799999,16.610842,9783100
2009-03-04,20.700001,22.379999,20.510000,21.940001,18.406160,6544900
2009-03-05,21.129999,21.129999,19.070000,19.480000,16.342386,4884700
2009-03-06,19.750000,20.270000,18.660000,19.340000,16.224941,4263700
2009-03-09,18.969999,20.150000,18.820000,19.610001,16.451448,3395800
2009-03-10,20.160000,21.580000,19.950001,21.370001,17.927973,3232100
2009-03-11,21.570000,22.700001,21.309999,22.260000,18.674616,3333300
2009-03-12,22.150000,23.040001,21.219999,22.900000,19.211533,2982500
2009-03-13,23.040001,23.469999,21.770000,22.520000,18.892746,3673400
2009-03-16,22.790001,23.190001,22.070000,22.510000,18.884357,4019400
